audio,caption
dataset/Tekno_-_After_Party.mp3,"upbeat,dance, afrobeat, male, party"
dataset/Timz ft zlatan - Hustle.MP3,"energetic, confident, Afrobeat, male, collaboration"
dataset/Runtown - All about you.MP3,"romantic, groovy, Afrobeats, male, love song"
dataset/DJ-Lugano-Flex-feat-Splash-DK.mp3,"energetic, upbeat, Afrobeats, male, club, dance"
dataset/Falz - Another me.MP3,"upbeat,happy, afrobeats, male, collaboration"
dataset/Niphkeys & Zinoleesky - Blessings.mp3,"uplifting,happy, Afrobeat, male, collaboration"
dataset/BOJ & AJEBUTTER 22 - DITR.mp3,"upbeat,happy, Afrobeat, male, collaboration"
dataset/Wes nelson ft hardy caprio - See nobody.MP3,"upbeat, catchy, pop, dance, male, collaboration, popular"
dataset/Reekado-Banks-Feel-Different-ft-Adekunle-Gold-Maleek-Berry-(JustNaija.com).mp3,"upbeat, romantic, Afrobeat, male, collaboration"
dataset/Sza and justin timberlake - The other side.MP3,"upbeat, energetic, pop, R&B, mixed, collaboration"
dataset/Simi - Jericho ft Patoranking.mp3,"upbeat, energetic, Afrobeat, female, Collaboration, Nigerian music"
dataset/Kida kudz ft tanika - Tasty time.MP3,"happy, lively, afrobeats, mixed, collaboration"
dataset/Tyla-Safer.mp3,"energetic, upbeat, pop, female, catchy"
dataset/Mojo - Chiwawa.MP3,"energetic, upbeat, pop, male, catchy"
"dataset/Katy perry ft tiesto,aitana - Resilient.MP3","uplifting, energetic, pop, electronic, female, collaboration, empowerment"
dataset/Skip marley ft rick ross and ari lennox - Make me.MP3,"upbeat, energetic, pop, hip-hop, mixed, collaboration"
dataset/BALLORANKING ft shallipopi - Don Perignon.mp3,"energetic, uplifting, Afrobeats, male, collaboration"
dataset/How Many Gyal (Radio Edit) Erigga ft Yuang.mp3,"energetic, upbeat, Afrobeats, Hip Hop, male, collaboration, Nigerian music"
dataset/The-Real-Prechly-A-Collision-Of-Two-Worlds-20-ft-Shallipopi-Dj-Lux-Dj-Guti-BPM-.mp3,"energetic,upbeat, EDM, mixed, collaboration"
dataset/j- wizzy -  Papito.mp3,"energetic, uplifting, afrobeat, male, catchy"
dataset/Vybz Kartel - Beg You A Touch.mp3,"upbeat, energetic, dancehall, male, Jamaican"
dataset/Kanye west - Keep my spirit alive.MP3,"inspirational, uplifting, hip hop, male, Kanye West"
dataset/Erigga & Jay Teazer - Sunday Morning.mp3,"uplifting, energetic, hip hop, male, collaboration"
dataset/Tekno Pocket.mp3,"energetic, upbeat, pop, male, catchy"
dataset/Kida Kudz - 1AM ft Jay Kae.mp3,"energetic, lively, Afrobeats, male, collaboration"
dataset/ReaDaSoul & Koppz Deep - Udlala Ngami (feat. Cooper SA & Chillibite).mp3,"upbeat, energetic, afro house, mixed, collaboration, South African music"
dataset/Tekno-King-of-Pop.mp3,"upbeat,dance, pop, male, catchy"
dataset/Dmw ft davido and peruzzi - Twisted.MP3,"energetic,upbeat, afrobeats, male, collaboration"
dataset/Bigger (Radio Edit) MI Abaga Ft Nas and Olamide.mp3,"upbeat,energetic, hip hop, mixed, collaboration,radio edit"
dataset/Stonebwoy ft davido - Activate.MP3,"energetic,happy, Afrobeats, male, collaboration"
dataset/Logic ft marshmello - Everyday.MP3,"energetic,happy, hip hop, male, collaboration"
dataset/Ichaba - Baby Mama ft Davido.mp3,"upbeat, energetic, Afrobeats, male, collaboration, Nigerian music"
dataset/Rema - Spaceship.MP3,"upbeat,happy,dreamy, afrobeat, male, Nigerian"
dataset/Chris Brown - No One Else  ft. Fridayy clean.mp3,"upbeat, energetic, R&B, male, collaboration, clean version"
dataset/Nicki minaj ft lil baby - Do we have a problem.MP3,"energetic, confident, rap, hip-hop, female, collaboration"
dataset/Lifesize-Teddy-Air.mp3,"upbeat,happy, pop, male, catchy"
dataset/WIZARD CHAN - EARTH SONG.mp3,"upbeat, energetic, electronic, male, magical, futuristic"
dataset/Rema ft aj tracey - Fyn.MP3,"upbeat,happy, afrobeat, male, collaboration"
dataset/Simi - Joromi (Sensei Lo House Remix).mp3,"upbeat,happy, house, female, remix"
dataset/Bandros-Umdali-Ft-Springle-Jay-Jay.mp3,"energetic, upbeat, afrobeat, male, collaboration"
dataset/Reekado banks ft fireboy dml - Ozumba mbadiwe (rem.MP3,"upbeat, energetic, Afrobeats, male, collaboration, Nigerian artists"
dataset/Ajebutter22 Ft  Koromone Soft Life Manifestations.mp3,"upbeat,happy, Afrobeats, male, collaboration"
dataset/Dj sandiso ft leehleza and all starz musiq - Buya.MP3,"energetic, upbeat, house, mixed, collaboration, South African music"
dataset/DJ Khaled - Staying Alive ft Drake x Lil Baby.mp3,"energetic, confident, hip hop, male, collaboration"
dataset/Major League DJz – Piano City ft. Tumelo ZA (EP11S1).mp3,"upbeat, energetic, vibrant, Amapiano, mixed, collaboration, South African music"
dataset/Tiwa Savage x Sam Smith - Temptation.mp3,"sensual, romantic, R&B, pop, female, male, collaboration"
dataset/11-Tommy-Flavour-Don-t-You-Know.mp3,"upbeat,happy, bongo flava, male, Tanzanian"
"dataset/Tion wayne, jae 5 & davido - Who's true.MP3","energetic, upbeat, hip hop, male, collaboration"
dataset/Folasheva - Keep calm.MP3,"calm, pop, female, "
dataset/Kayode Superstar.mp3,"upbeat,happy,energetic, Afrobeat, male, catchy"
dataset/Korede Bello - Bella.mp3,"upbeat, romantic, Afropop, male, Nigerian"
dataset/Zoe wees ft. 6lack - That's how it goes.MP3,"emotional, reflective, pop, female, collaboration"
dataset/Seyi Vibez Flakky.mp3,"energetic,happy, Afrobeats, male, Nigerian"
"dataset/Bella-Shmurda ft Zlatan,Jeriq - Oghene.mp3","upbeat,dance, afrobeats, male, Nigerian"
dataset/Yaans ft Toby Grey - Feel.mp3,"upbeat, happy, energetic, Afro-pop, female, collaboration"
dataset/Nonso Amadi - Aika.mp3,"calm, soothing, R&B, male, Nigerian artist"
"dataset/Kamo Mphela, Khalil Harrison  Tyler ICU - Dalie [Feat. Baby S.O.N] - Amapiano.mp3","upbeat, energetic, Amapiano, female, collaborative, featuring Baby S.O.N"
dataset/DJ Neptune - Music Messiah Ft Wande Coal.mp3,"upbeat, energetic, Afrobeat, male, collaboration"
dataset/Chris brown - Who dis.MP3,"energetic, confident, R&B, Hip Hop, male, pop"
dataset/Ycee - Money i dey find.MP3,"upbeat, afrobeat, male, hip-hop"
dataset/Olamide - Prophecy.MP3,"upbeat, energetic, afrobeat, male, Nigeria, Yoruba"
dataset/Soundz  Goner.mp3,"upbeat, energetic, pop, male, catchy"
dataset/Will.i.am ft cody wise - Birthday.MP3,"upbeat, lively, pop, male, collaboration, celebratory"
dataset/DJ Tunez ft Wizkid + Gimba & Wande Coal -  Blessings.mp3,"upbeat,happy, Afrobeat, Male, collaboration"
dataset/Rudeboy - Enjoyment .mp3,"happy, upbeat, Afrobeats, male, party"
dataset/Flavour - Doings Ft Phyno.mp3,"energetic, upbeat, Afrobeat, male, collaboration, Nigerian music"
dataset/Drake ft 21 savage - Jimmy cooks.MP3,"energetic, confident, hip hop, male, "
dataset/Tems - Try Me dflamz edit .mp3,"chill, soulful, R&B, Afrobeat, female, remix, edit"
dataset/LAX - Options Ft Ayra Starr.mp3,"upbeat, energetic, Afrobeats, mixed, collaboration, popular"
dataset/6UFF - LUKU LUKU.mp3,"energetic, uplifting, afrobeat, male, danceable"
dataset/Manqonqo ft dason saviour gee - Eyadini.MP3,"upbeat, energetic, gqom, male, collaboration, dance"
dataset/CDQ-Alone.mp3,"sad, lonely, hip-hop, male, introspective"
"dataset/Chase b, travis scott, don toliver ft quavo, ty d$ - Ring ring.MP3","energetic, upbeat, hip hop, male, collaboration"
dataset/Nas - Ultra black.MP3,"powerful, confident, hip-hop, male, Nas, Ultra Black"
"dataset/Dj cuppy ft ceeza milli, shaydee & kwesi arthur - Abena.MP3","upbeat, lively, afrobeat, mixed, collaboration"
dataset/09 Amazinyo Endoda (feat. Thackzindj & Lowsheen).mp3,"energetic, exciting, afro house, mixed, feat. Thackzindj & Lowsheen"
dataset/Seyi Vibez IQ.mp3,"uplifting,happy, afrobeat, male, Nigeria"
dataset/JazziDisciples_-_Malume_Lume_fakaza.stream.mp3,"upbeat, energetic, Amapiano, male, South African"
dataset/Dj khaled ft cardi b and 21 savage - Wish wish.MP3,"energetic, upbeat, hip hop, rap, mixed, collaboration"
dataset/Ice prince ft oxlade - Kolo.MP3,"upbeat, energetic, Afrobeats, male, collaboration"
dataset/Bontle-Smith-Dipula-Ft-Dj-Awakening-Lamnotsteelo.mp3,"energetic, uplifting, house, mixed, "
dataset/Cheque-Zoom-Remix-ft.-Davido-X-Wale dflamz radio .mp3,"upbeat, energetic, Afrobeats, Hip-hop, male, remix, collaboration"
dataset/MFR Souls  uThuleleni Official Audio ft Ice 50.mp3,"upbeat, energetic, Amapiano, mixed, collaboration"
dataset/Popcaan-Nyqui-Ft-Anju-Blaxx-(JustNaija.com).mp3,"uplifting, energetic, dancehall, male, collaboration"
dataset/vigro deep - all about you.mp3,"relaxing, soothing, amapiano, male, "
dataset/Pheelz Ft Niniola - Fever.mp3,"upbeat, groovy, afrobeats, mixed, collaboration"
dataset/Elton john & dua lipa - Cold heart (pnau remix).MP3,"upbeat, dance, pop, dance, mixed, remix, collaboration"
dataset/Kida Kudz - Red Flag ft Chip.mp3,"energetic,hype, hip hop, male, collaboration"
dataset/Stefflon don and rymez - Don walk.MP3,"energetic, hip hop, female, collaboration"
dataset/Wurld - Drown.MP3,"melancholic, emotional, R&B, male, soulful"
dataset/Blaqbonez Ft Zlatan Bad Till Eternity [Radio Edit].mp3,"energetic,hype, Afrobeat, male, collaboration"
dataset/Ice-Prince ft Ckay - Shakara-Bonus.mp3,"energetic, upbeat, afrobeats, male, collaboration, Nigerian music"
dataset/tariq ft khaid - jigga.mp3,"upbeat,hype, hip hop, male, collaboration"
dataset/TitoM & yuppe ft Burna Boy -Tshwala Bam Remix.mp3,"energetic, upbeat, afrobeats, male, remix"
dataset/Seyi shay ft teyana taylor - Gimme love.MP3,"energetic,sensual, pop, female, collaboration"
dataset/Mr Eazi Advice.mp3,"upbeat, lively, motivational, Afrobeat, male, Nigerian"
dataset/Peruzzi ft tiwa savage - Matrimony.MP3,"romantic, joyful, afrobeat, mixed, wedding, love"
"dataset/Davido ft naira marley, zlatan and wurld - Sweet in the middle.MP3","energetic, afrobeats, male, collaboration"
dataset/Betty who - Between you and me.MP3,"upbeat, catchy, pop, female, love, relationship"
dataset/Tion wayne ft arrdee - Wid it.MP3,"energetic, confident, rap, hip hop, male, "
dataset/Veen - In My Bag ft Kiienka & Tochi Bedford.mp3,"energetic, upbeat, hip-hop, mixed, collaboration"
dataset/Shane O - Dark Room.mp3,"dark, mysterious, dancehall, male, Jamaican"
dataset/Black Sherif Toxic Love City Radio Edit Clean Version.mp3,"upbeat, energetic, Afrobeats, male, clean version, radio edit"
dataset/Maradona sista afia.mp3,"energetic, lively, Afrobeat, female, upbeat"
dataset/Craig david - Seven days.MP3,"upbeat, romantic, R&B, male, 90s, popular"
dataset/The cavemen ft cobhams asuquo - Were kwushin.MP3,"energetic, uplifting, Afrobeat, mixed, collaboration"
dataset/Ayra Star - Birds sing of money.mp3,"uplifting, energetic, afrobeat, female, Nigerian, dance"
dataset/Victor-AD-Owo-Lo-Se-Ft-Mayorkun.mp3,"upbeat, energetic, Afrobeat, male, collaboration, Nigerian music"
dataset/Dj-Maphorisa-Hamba-Nam-ft-Tman-Xpress-Mellow-Sleazy-Xduppy-Mr-Pilato-Egoslimflow-(JustNaija.com).mp3,"upbeat, afrobeat, mixed, collaboration"
dataset/03-Tommy-Flavour-Wote.mp3,"upbeat,happy, bongo flava, male, Tanzanian"
dataset/Reekado-Banks-Visa.mp3,"upbeat,happy, Afrobeat, male, Nigerian"
dataset/Stakev-Rekere-10-ft-Kabza-De-Small-(JustNaija.com).mp3,"energetic,dance, amapiano, male, collaboration"
dataset/DJ Kaywise - Respek ft Dotman.mp3,"upbeat, energetic, Afrobeats, male, collaboration, danceable"
dataset/Olamide - Choco milo.MP3,"energetic, lively, Afrobeat, male, Nigerian music"
dataset/Ceeza Milli - Konfidential Love.mp3,"romantic,sensual, Afrobeat, male, love song, R&B"
dataset/Don toliver - Heaven or hell.MP3,"moody, contemplative, R&B, Hip hop, male, soulful"
dataset/Mavins - All is in order.MP3,"energetic, upbeat, Afrobeats, mixed, group, collaboration"
dataset/Disciples - Atheist.MP3,"upbeat, energetic, electronic, mixed, "
dataset/Skn The Divine - OMG .mp3,"upbeat,happy, pop, male, "
dataset/Duncan mighty - Miekeraso.MP3,"upbeat, happy, Afrobeats, male, Nigerian artist"
"dataset/Dammy krane ft stonebwoy , demarco - Ohema.MP3","energetic, upbeat, afrobeat, dancehall, male, collaboration"
dataset/Teyana taylor ft davido - Killa.MP3,"energetic, romantic, R&B, Afrobeat, female, male, collaboration, international"
"dataset/Basketmouth, 2baba & blaqbonez - Trouble.MP3","energetic, lively, Afrobeat, male, collaboration, Nigerian music"
"dataset/Ice-Prince ft Sarkodie,Magnito,Rexxie - Bank Alert Remix.mp3","upbeat, energetic, hip hop, male, remix, collaboration"
dataset/Tekno - Peppermint.MP3,"upbeat,happy, Afrobeat, male, dance,club"
dataset/Tekno-Regina-ft-CKay.mp3,"upbeat, energetic, Afrobeats, male, collaboration, danceable"
dataset/Tiwa savage - Pick up.MP3,"upbeat, energetic, afrobeats, female, Nigerian"
dataset/Shatta Wale - Watch Me (Official Audio).mp3,"energetic, upbeat, Afrobeat, male, official audio"
dataset/Snoh Aalegra ft. Black Coffee - DO 4 LOVE (Black Coffee Remix).mp3,"romantic,upbeat, R&B, female, collaboration,remix"
"dataset/Diplo ft lil yachty , santigold - Worry no more.MP3","upbeat,happy, electronic,pop, mixed, collaboration,featured artist"
dataset/Stefflon don ft rema and tiwa savage - Can't let you go (remix).MP3,"upbeat,dance, afrobeat, female, remix"
dataset/Plies ft kevin gates - All thee above.MP3,"energetic, uplifting, hip hop, male, collaboration"
dataset/iLLBLiSS x Bigfootinyourface - Nkali.mp3,"energetic,hype, hip hop, male, collaboration"
dataset/Falz - Something Light Ft  Ycee.mp3,"light-hearted, playful, Afrobeats, male, collaboration, Nigerian music"
dataset/SeanPaulDavidGuettafeat.BeckyG-MadLoveClean.mp3,"upbeat,happy, dancehall,pop, mixed, collaboration"
dataset/Joeboy - Blessings.MP3,"joyful, thankful, afro pop, male, Nigeria, 2021"
"dataset/01 Amaphutha (feat. Master Kg, Lowsheen & Murumba Pitch).mp3","upbeat, energetic, afro-house, mixed, collaboration"
dataset/Wizkid - Reckless.MP3,"energetic, upbeat, Afrobeats, male, Nigeria, popular"
dataset/Mellow Ft-Sleazy-Chley-QuayR-Musiq - Ba Bize-2.mp3,"mellow, R&B, mixed, collaboration"
dataset/Zuchu Feat Adekunle Gold - Love.mp3,"romantic, love, afrobeat, female, collaboration"
dataset/Mellow & Sleazy – Hot Pursuit ft. Zan’Ten & Muzzy D Pilot.mp3,"Mellow, Sleazy, Hip Hop, Mixed, Collaboration"
dataset/Wiz khalifa ft ty dolla $ign - Something new.MP3,"upbeat, catchy, hip hop, R&B, male, collaboration"
dataset/Kizz-Daniel-Feran-You-Two-ft-Jalil-Jelani.mp3,"romantic, nostalgic, Afrobeat, male, collaboration"
dataset/Bosom PYung Abele ft Beeztrap KOTM X Quamina Mp X Kwaku DMC.mp3,"energetic,danceable, Afrobeats, male, collaboration"
dataset/25-Korede-Bello-Tomorrow.mp3,"upbeat,happy, Afrobeats, male, popular"
dataset/Shakka ft mr eazi - Too bad bad.MP3,"upbeat, lively, Afrobeat, male, collaboration"
dataset/Simi ft 2baba - Original baby remix.MP3,"romantic, soothing, Afrobeats, female, collaboration, remix"
"dataset/Skiibii ft teni, falz and dj neptune - Daz how star do.MP3","upbeat, energetic, Afrobeats, mixed, collaboration"
dataset/Ariana grande ft nicki minaj - The light is coming.MP3,"energetic, empowering, pop, hip hop, female, collaboration"
dataset/Rema - Runaway.MP3,"upbeat,happy, afrobeats, male, Nigerian"
dataset/Cruel santino - Final champion.MP3,"energetic, uplifting, afrobeats, hip-hop, male, Nigeria"
dataset/Victony - Kolomental.mp3,"energetic, uplifting, hip hop, female, Nigerian artist"
dataset/Patoranking ft donae'o - Turn up.MP3,"energetic, lively, afrobeat, dancehall, male, collaboration"
dataset/Humblesmith - Dance.MP3,"energetic, upbeat, Afrobeats, male, party, dance"
"dataset/Odumodublvck ft zlatan, ecko miles - Picanto.MP3","energetic, upbeat, Afrobeats, male, collaboration"
dataset/Rexxie Ft-Minz-Runtown-Slow-Whine.mp3,"upbeat, chill, Afrobeats, male, collaboration"
dataset/06-Tommy-Flavour-Mood-Ft-Maud-Elka.mp3,"upbeat,happy, bongo flava, male, collaboration"
dataset/Fifty Fifty - ‘Lovin' Me.mp3,"upbeat,happy, pop, female, catchy"
dataset/Iyanya-Sinner-Ft-BNXN-FKA-Buju.mp3,"upbeat, energetic, Afrobeats, male, "
dataset/Tiwa Savage - If I Start to Talk Ft  Dr  Sid.mp3,"upbeat, energetic, Afrobeats, female, collaboration"
dataset/Kabza de small  Fika Kaloku - Msaki.mp3,"upbeat, energetic, Amapiano, male, collaboration"
dataset/Blaq jerzee ft mr eazi and harmonize - Falling for u.MP3,"romantic, afrobeats, male, collaboration"
dataset/Frenna-More-Pretty-Girls-ft-Davido-DYSTINCT.mp3,"energetic, upbeat, Afrobeats, Pop, male, collaboration"
dataset/Lago ft Blaqbonez - Lotto.mp3,"energetic,hype, afrobeat, male, featured artist: Blaqbonez"
dataset/Calvin harris ft ragnbone man - Giant.MP3,"energetic, uplifting, dance, mixed, collaboration"
dataset/Asake-Only-Me-(JustNaija.com).mp3,"upbeat,happy, afrobeats, male, Nigerian"
dataset/Vassy ft lodato - Doomsday.MP3,"energetic, upbeat, dance, female, collaboration"
dataset/M.i abaga ft bnxn fka buju - Oil.MP3,"energetic, hip hop, male, collaboration"
dataset/Master KG ft Joeboy – Laleyi.mp3,"upbeat,happy, afrobeat, mixed, collaboration"
dataset/Yung willis ft mr eazi - Happy.MP3,"happy, afrobeat, male, collaboration"
dataset/Davido_Ft_Skepta_-_U.mp3,"energetic, upbeat, Afrobeat, male, collaboration"
dataset/Kameni-Mr-Ayele.mp3,"energetic, upbeat, afrobeats, male, dance, party"
dataset/Charlotte_Lyf & Lowsheen - Uyinkanyezi.mp3,"upbeat, energetic, house, female, collaboration"
dataset/Usher Ft Burnaboy - Coming Home.mp3,"upbeat,happy, R&B,Pop, male, collaboration"
dataset/Ruger - Asiwaju.MP3,"energetic, confident, Afrobeats, male, Nigerian"
dataset/Mnqobi Yazo (feat. Igcokama elisha) - Umkhovetsheni.mp3,"calm,reflective, maskandi, male, "
dataset/Teni - Sugar Mummy.mp3,"energetic, fun, afrobeat, female, upbeat"
dataset/King Perryy - Man On Duty ft Timaya.mp3,"energetic, upbeat, Afrobeat, male, collaboration, danceable"
dataset/Nonykingz - WAIT FOR ME CLEAN.mp3,"romantic, hopeful, afrobeat, male, upbeat"
dataset/Bryson Tiller -Calypso.mp3,"chill, relaxed, R&B, male, soulful, laid-back"
dataset/Gnewzy - Incoming.mp3,"energetic, uplifting, hip hop, male, "
dataset/Pa brymo and slim case - Feel me.MP3,"energetic,happy, Afrobeat, male, collaboration"
dataset/Killer kau ft jazzidisciples - Sandton.MP3,"energetic, upbeat, Amapiano, male, collaboration"
dataset/Lil kesh and naira marley - O por.MP3,"energetic, danceable, Afrobeats, male, "
dataset/Bia ft timbaland - I'm that bitch.MP3,"empowering, hip hop, female, collaboration"
dataset/Larrylanes-Mamba-Ft-Seyi-Vibez-Bella-Shmurda.mp3,"energetic, upbeat, afrobeats, male, collaboration"
dataset/Governor of africa ft peruzzi - Cincinnati.MP3,"upbeat, energetic, afrobeat, male, collaboration, Nigerian music"
dataset/VASA - BOLANLE.mp3,"energetic, upbeat, Afrobeat, male, Nigerian music"
dataset/Zlatan Ft Asake - Bust Down.mp3,"energetic,hype, Afrobeats, male, collaboration"
dataset/Mr_Eazi_Ft_Shatta_Wale_DJ_Neptune_Minz See Something.mp3,"upbeat, Afrobeats, male, collaboration"
dataset/Coolkiid-Forever-Wena-Ft-Qamo-Musiholiq-Naledi-(JustNaija.com).mp3,"uplifting,happy, afrobeat, male, collaboration"
dataset/Swedish Tiger Sound ft Red Fox - Wild Animal Ting Animal Ting Riddim (Clean).mp3,"energetic,exciting, dancehall,reggae, mixed, collaboration,uptempo"
dataset/Tekno-Permit.mp3,"energetic, uplifting, Afrobeat, male, dance"
