audio,caption
dataset/Asa - Mayana.MP3,"upbeat,happy, Afrobeat, female, Nigerian"
dataset/Phina ft. Jay Melody - MANU.mp3,"upbeat, energetic, bongo flava, mixed, collaboration"
dataset/Huku - Sho madjozi.MP3,"upbeat, energetic, afro-pop, female, South African"
dataset/Iyanya - Halle Ft Duncan Mighty.mp3,"upbeat, joyful, Afrobeat, male, collaboration"
"dataset/Kane brown, swae lee & khalid - Be like that.MP3","chill, reflective, r&b, pop, mixed, collaboration"
"dataset/DJ Bongz - Awung'Fanele (feat. Nomfundo Moh, Deep Ink & Khani).mp3","energetic, lively, house, male, feat. Nomfundo Moh, Deep Ink & Khani"
dataset/P-SQUARE - TEMPTATION.mp3,"sexy, tempting, Afrobeats, male, Nigerian music"
dataset/Tega-boi-dc-Pepper-Dem.mp3,"energetic, upbeat, afropop, male, dance"
"dataset/Dj tira , dj maphorisa ft busiswa , moonchild - Starring.MP3","energetic, lively, afro house, mixed, collaboration"
dataset/Kizz Daniel - Twe Twe.mp3,"upbeat,happy, Afrobeats, male, Nigerian"
dataset/Laycon - Wagwan.mp3,"upbeat, energetic, Afrobeats, male, Nigerian music"
dataset/VUDUMANE - ON MY WAY.mp3,"upbeat, energetic, hip hop, male, vibes"
dataset/Victony - Kolomental.MP3,"upbeat, energetic, Afrobeats, female, Nigerian artist"
dataset/Fireboy DML - Bandana Ft Asake.mp3,"energetic, fun, Afrobeats, male, collaboration, Nigerian music"
dataset/Joeboy-24-7.mp3,"upbeat,happy, afrobeats, male, "
dataset/X1NO - Body so nice.mp3,"upbeat, catchy, pop, male, dance, summer"
dataset/Harmonize ft diamond platnumz - Kwa ngwaru.MP3,"upbeat, energetic, Afrobeat, male, collaboration"
dataset/Olamide - Abule Sowo.mp3,"energetic,happy, afrobeat, male, Nigerian"
dataset/King-Monada-Mack-Eaze-ft-DJ-Janisto-Mphe-Dilo-Tse.mp3,"upbeat,happy,dance, house, male, collaboration"
dataset/Ycee - Wahala dey.MP3,"energetic, upbeat, afrobeat, male, "
dataset/Cheque_-_Holy_Gee_Audio_.mp3,"upbeat,happy, Afrobeats, male, Nigerian"
dataset/Caltonic SA - Super Star_(muzmo.pro).mp3,"energetic, upbeat, Amapiano, male, dance music"
dataset/Ariana grande - Positions.MP3,"romantic, sensual, pop, female, empowering"
dataset/Lowsheen-Nguwe-Ft-Azana.mp3,"upbeat, energetic, afro-house, female, collaboration"
dataset/Kanye west ft. baby keem & travis scott - Praise god.MP3,"energetic,lively, hip-hop, male, collaboration,rap"
dataset/Rita ora - Let you love me.MP3,"romantic, upbeat, pop, female, heartfelt"
"dataset/Basket mouth ft phyno , flavour - Papa benji.MP3","upbeat,happy, Afrobeat, male, collaboration"
dataset/Jason Derulo  Slidin Clean feat Kodak Black.mp3,"upbeat, energetic, pop, male, collaboration, clean"
dataset/Skales - N2s (nobody to somebody).MP3,"uplifting, energetic, Afrobeats, male, "
dataset/Chronic Law - Ghost Gun ft. Ireland Boss.mp3,"energetic, dancehall, male, Jamaican"
dataset/Lil nas x ft billy ray cyrus - Old town road (remix).MP3,"upbeat,happy, country,hip hop, male, collaboration"
dataset/King_Promise_-_Over_Think.mp3,"melancholic, Afrobeats, male, reflective"
dataset/Ayox-Humble-Cry.mp3,"sad,hopeful, hip hop, male, deep lyrics"
dataset/Dj kaywise ft phyno - High way.MP3,"energetic, afrobeat, male, collaboration"
dataset/Katy perry - Small talk.MP3,"fun, upbeat, pop, female, catchy"
dataset/Machine gun kelly and halsey - Broken.MP3,"energetic,sad, pop,rock, mixed, duet"
dataset/Sauti Sol ft. Nyashinski - Short N Sweet.mp3.mp3,"upbeat, cheerful, afro-pop, mixed, collaboration"
dataset/Ibraah-Nimepona.mp3,"happy, uplifting, Bongo Flava, male, positive, healing"
dataset/Machine gun kelly - Pressure.MP3,"energetic, aggressive, rap, hip-hop, male, Machine Gun Kelly"
dataset/Burna boy - 34.MP3,"energetic, uplifting, afrobeat, male, Nigeria"
dataset/Sam feldt ft rani - Post malone.MP3,"upbeat,happy, dance, mixed, feat. Rani,Post Malone"
dataset/Nonso Amadi - No Crime.mp3,"calm, reflective, R&B, male, Nigerian"
dataset/Rexxie-One-or-Two-Ft-AXAD.mp3,"energetic, lively, Afrobeats, male, collaboration, upbeat"
dataset/Aitch ft ed sheeran - My g.MP3,"energetic, upbeat, hip hop, pop, male, collaboration, catchy"
dataset/On My Own ( Radio Edit ) Kaptain Ft Boy Xander.mp3,"upbeat, energetic, electronic, male, collaboration"
dataset/Ardian Bujupi feat. L.A.X - Ma Bebe.mp3,"energetic, upbeat, pop, afrobeats, male, collaboration"
dataset/Claire richards - Shame on you.MP3,"upbeat, energetic, pop, female, vocal"
dataset/Kranium-MeetBeatClean.mp3,"relaxing, chill, dancehall, reggae, male, summer vibes"
dataset/Masterkraft ft phyno - Egbon.MP3,"energetic, upbeat, Afrobeats, male, collaboration"
dataset/J cole - Close.MP3,"introspective, reflective, emotional, hip hop, male, rap"
dataset/Runtown - Mic Check.mp3,"upbeat, energetic, Afrobeats, male, Nigeria, dance"
dataset/Koffee - Pressuer.MP3,"upbeat, energetic, empowering, Reggae, Female, Jamaican"
dataset/Larry gaga ft umu obiligbo and davido - Doubting thomas.MP3,"energetic, upbeat, Afrobeats, male, collaboration, Nigerian music"
dataset/Young Jonn- Pot of Gold.mp3,"happy, energetic, afrobeats, male, dance, club"
dataset/Ice prince - Hand work.MP3,"upbeat,happy, Afrobeat, male, Nigerian"
dataset/Tiwa Savage - Save My Life .mp3,"uplifting, empowering, Afrobeats, female, heartfelt"
dataset/BOJ & AJEBUTTER 22 - EMERGENCY.mp3,"upbeat, lively, energetic, Afrobeats, male, "
dataset/06-Daliwonga-Sponono-ft-Shaunmusiq-Ftears-(JustNaija.com).mp3,"upbeat,happy, afro-pop, male, collaboration"
dataset/DJ Tunez Ft Amexin Vanilla (Radio Edit) Clean Version.mp3,"energetic, upbeat, electronic, afrobeat, male, DJ Tunez, Amexin, instrumental"
dataset/Crayon - Good day.MP3,"happy, upbeat, pop, male, positive"
dataset/Blaqbonze Ill Be Waiting Radio Edit Clean Version.mp3,"uplifting,happy, pop, male, radio edit,clean version"
dataset/Brainee - Sonting.MP3,"energetic, lively, afrobeats, male, upbeat, danceable"
dataset/King Perryy Ft 1da Banton Denge (Radio Edit) Clean Version.mp3,"energetic,upbeat, Afrobeat, male, collaboration"
dataset/Timaya - My moto.MP3,"upbeat,happy, afrobeats, male, party"
dataset/Bloody Samaritan - Ayra (Radio Edit).mp3,"energetic, intense, electronic, female, Radio Edit"
dataset/Raybekah - I Like Boys.mp3,"upbeat,happy,dance, afrobeat, female, catchy"
dataset/Johnny Drille -  For You.mp3,"romantic, heartwarming, pop, folk, male, "
dataset/Protoje - HILLS.mp3,"upbeat,happy, reggae, male, Jamaican"
dataset/Lil nas x ft cardi b - Rodeo.MP3,"energetic, confident, pop, hip hop, male, female, collaboration, popular"
dataset/Leigh-Anne_ 'Stealin' Love'.mp3,"sensual, romantic, R&B, female, "
dataset/hotkid-Jamboby.mp3,"upbeat, energetic, afropop, male, catchy"
dataset/Valee ft pusha t - Miami.MP3,"upbeat, energetic, rap, male, collaboration, hip-hop"
dataset/Mr Eazi - Supernova.mp3,"upbeat, groovy, energetic, Afrobeats, male, summer vibes"
dataset/Doja cat - I don't do drugs (y2k remix).MP3,"upbeat, energetic, electronic, female, remix"
dataset/Ruger - Useless.MP3,"energetic, hype, Afrobeat, male, Nigerian"
dataset/Laycon ft deshinor - Hiphop.MP3,"energetic, hip hop, male, "
"dataset/Krizbeatz, terri & victony - Time & place.MP3","upbeat, energetic, Afrobeat, mixed, collaboration"
dataset/Falz - Amen.MP3,"uplifting, joyful, Afrobeats, male, Nigerian music"
dataset/Naira Marley Girls Just Wanna Have Funds.mp3,"energetic, lively, Afrobeats, male, upbeat, party"
dataset/Majeeed ft lojay - Cry.MP3,"sadness, longing, Afrobeats, Male, "
dataset/Falz - Loving.mp3,"joyful, romantic, Afrobeats, male, Nigerian music"
dataset/Mr dutch ft lavalava - Just like that.MP3,"energetic,upbeat, afrobeats, male, collaboration"
dataset/Kabza-De-small-x-Dj-Maphorisa  Ft-Nkosazana Daughter -Abadeli.mp3,"upbeat, energetic, Amapiano, Mixed, collaboration"
"dataset/Sinzu, dremo and ycee - Faaji.MP3","upbeat, energetic, hip hop, male, collaboration"
dataset/Jus ft sway clark - Sweetie odo.MP3,"happy,romantic, afrobeat, male, collaboration"
dataset/Bali bandits ft kshmr - Lucky chances.MP3,"energetic, upbeat, EDM, mixed, collaboration"
dataset/Adekunle-Gold-To-My-Own.mp3,"upbeat,happy, Afrobeat, male, Nigerian"
dataset/Killertunes & odunsi (the engine) - Do me.MP3,"energetic, groovy, Afrobeats, male, collaboration"
dataset/Victony - Many man (a colors show).MP3,"energetic, uplifting, hip hop, female, live performance"
dataset/Tekno-The-More-The-Better.mp3,"energetic, upbeat, Afrobeat, male, dance"
dataset/Nappygurl - On me.MP3,"energetic, upbeat, pop, female, dance"
dataset/Cheque Shine.mp3,"upbeat, happy, afrobeats, male, "
dataset/Stakev-Ngeke-Balunge-Ft-Young-Stunna-(JustNaija.com).mp3,"upbeat,dance, afrobeat, male, collaboration"
dataset/Idahams - Lovina.mp3,"upbeat, romantic, Afrobeat, male, Nigerian"
dataset/Kusah-Sweet-Remix-Ft-MABANTU-Kontawa.mp3,"upbeat,happy, bongo, male, remix,featuring MABANTU"
dataset/Victor ad - Dangerous.MP3,"upbeat, energetic, intense, Afrobeat, male, Nigeria, love, dance"
dataset/Alpha p - Vibe with me.MP3,"upbeat, groovy, Afrobeats, male, dance"
dataset/Crayon - Shima.MP3,"lively, upbeat, Afrobeats, male, Nigerian"
dataset/Nsg - Ourself.MP3,"upbeat,happy, hip-hop, male, collaboration"
dataset/Asake - Ototo.MP3,"upbeat,happy, Afrobeats, male, Nigerian"
dataset/Ynug - Long live biggie.MP3,"nostalgic, powerful, hip-hop, male, tribute"
dataset/Dj khaled ft kanye west and eminem - Use this gospel.MP3,"inspiring, powerful, hip hop, mixed, collaboration"
dataset/Johnny drille - Ludo.MP3,"sentimental, romantic, Afrobeat, male, Nigerian"
dataset/Skales - Nobody's Business Ft  Banky W.mp3,"upbeat,happy, Afrobeats, male, collaboration"
dataset/Asa - Good things.MP3,"happy, uplifting, soul, afrobeat, female, positive, inspirational"
dataset/Isaac geralds - Thank god for you.MP3,"grateful, romantic, R&B, male, soulful"
dataset/Fally ipupa - Ecole.MP3,"energetic,upbeat, Afrobeat, male, "
dataset/Peruzzi ft davido - Sunshine.MP3,"happy, upbeat, Afrobeat, male, collaboration"
dataset/Lil yatchy ft dababy - Oprah's bank account.MP3,"upbeat,hype, hip hop, male, collaboration"
dataset/Ike chuks ft raysmuzik - Calling.MP3,"upbeat, energetic, romantic, Afrobeat, male, collaboration, Nigerian music"
dataset/Shallipopi Find Me.mp3,"upbeat,happy,energetic, pop, female, catchy"
dataset/Spyro-Who-Is-Your-Guy-Mzansi-Remix-ft-Focalistic.mp3,"upbeat, energetic, amapiano, male, remix, featuring Focalistic"
dataset/Yung6ix - For Example f  Stonebwoy.mp3,"upbeat, energetic, hip hop, male, collaboration, African"
dataset/Ice Prince - Whiskey ft Sunny Neji.mp3,"relaxing, sentimental, Afrobeat, male, collaboration"
dataset/Masterkraft_-_Flex.mp3,"upbeat,happy,energetic, Afrobeats, male, danceable,club"
dataset/Since '04 - D'banj.mp3,"upbeat, energetic, Afrobeats, male, Nigerian music"
dataset/Korede Bello -Full Time.mp3,"upbeat,happy, Afrobeat, male, Nigerian"
dataset/DJ Spinall - What Do You See ft Kojo Funds.mp3,"energetic, upbeat, Afrobeats, Dancehall, male, "
dataset/Waje - Call on me.MP3,"hopeful, uplifting, pop, female, inspirational"
dataset/Fireboy DML Ft Chris Brown & Shenseea - Diana.mp3,"energetic, catchy, Afrobeat, R&B, male, female, collaboration"
"dataset/DJ KSB, Charlotte_Lyf & Lowsheen - Dwala Lami (1).mp3","energetic, upbeat, lively, house, mixed, collaboration"
dataset/Reekado and oxlade - Craze.MP3,"excited,happy, Afrobeat, male, collaboration"
dataset/Teni - Uyo Meyo (Apartment VII Remix).mp3,"uplifting, celebratory, Afrobeats, female, remix"
dataset/Post malone ft gunna - I cannot be (a sadder song).MP3,"sad, Hip-Hop, male, featuring, collaboration"
dataset/Yung l - Yaadman.MP3,"energetic, confident, hip hop, male, Nigerian artist"
dataset/Dlala-Thukzin-Danki-Bawo-ft-Sykes.mp3,"energetic, lively, gqom, male, collaboration"
dataset/Small Doctor - No pressure.mp3,"energetic, upbeat, afrobeat, male, party, dance"
dataset/MAGIXX - GRATITUDE (RADIO).mp3,"uplifting, thankful, pop, male, radio edit"
dataset/Dookie - Available ft Siki.mp3,"upbeat,happy, pop, mixed, collaboration"
dataset/Dr Dolor - Bushman Ft Broda Shaggi & Slim Case.mp3,"upbeat,happy,energetic, Afrobeat, male, collaboration"
dataset/Dr Dolor - Wetin I Go Like.mp3,"upbeat,happy, Afrobeats, male, Nigerian"
dataset/Childish gambino - Summertime magic.MP3,"upbeat, summer, pop, male, Childish Gambino"
dataset/Guchi-Notice-Me-ft-Loud-Behaviour.mp3,"upbeat, energetic, Afrobeat, female, collaboration"
dataset/Anderson paak - Jewelz.MP3,"upbeat, R&B, male, soulful"
dataset/Ayra Starr - Birds Sing Of Money.mp3,"upbeat, energetic, lively, afrobeats, pop, female, catchy"
dataset/Busta 929  Ngixolele  ft Boohle .mp3,"upbeat, energetic, amapiano, male, collaboration"
dataset/Khaid - Jolie.mp3,"upbeat, happy, energetic, pop, male, catchy melody"
dataset/Balloranking-Backwoods.mp3,"upbeat, energetic, Afrobeat, Dancehall, male, feel-good"
dataset/PsychoYp Bando Diaries ( Radio Edit) Ft Odumodublvck.mp3,"energetic, hype, hip hop, male, collaboration"
dataset/ALIMA MASTERED.mp3,"upbeat, energetic, lively, afrobeat, male, dance, party"
dataset/Masterkraft_-_Chicken_Amapiano_Rhythm.mp3,"upbeat, energetic, lively, Amapiano, male, instrumental"
dataset/Zlatan - Cho Cho Ft Davido & Mayorkun.mp3,"energetic, lively, afropop, male, collaboration"
dataset/Youngboy nba - Outside today.MP3,"upbeat, energetic, rap, male, street"
dataset/Liya - I'm done.MP3,"sadness, R&B, female, heartbreak, breakup"
dataset/DMW - Mind  dflamz radio .mp3,"energetic, upbeat, Afrobeats, male, DMW, Davido, Mayorkun, Dremo"
dataset/Burna boy - Comma.MP3,"energetic, upbeat, afrobeat, male, danceable, popular"
"dataset/9umba, TOSS & Mdoovar- uMlando feat. Sino Msolo, Lady Du, Young Stunna, Sir Trill, Slade.mp3","upbeat,dance, amapiano, mixed, collaboration"
dataset/Young Jonn - Normally.mp3,"upbeat,happy, Afrobeats, male, danceable"
dataset/MOLIY LOVE DOC.mp3,"romantic, sentimental, pop, female, "
dataset/T'neeya - La la.MP3,"upbeat, catchy, Afrobeats, female, dance"
dataset/Polongo (Radio Edit) Olakira.mp3,"upbeat, energetic, lively, Afrobeats, male, danceable"
dataset/Teni - Askamaya.MP3,"upbeat,dance, Afrobeat, female, Nigerian"
dataset/Black Sherif We Up Radio Edit Clean Version.mp3,"upbeat,happy, Afrobeats, male, clean version,radio edit"
dataset/Busta Rhymes - ROBOSHOTTA  ft. Burna Boy.mp3,"energetic, empowering, hip hop, afrobeats, male, collaboration"
dataset/Burna boy ft don jazzy - Question.MP3,"energetic, upbeat, afrobeat, male, collaboration"
dataset/Seyi Vibez Ft Otega - Save Me.mp3,"melancholic, reflective, Afrobeats, male, collaboration"
dataset/Kingskid - Like to Party.mp3,"upbeat,happy,dance, pop, male, "
dataset/Sut-Iwar-EARTH-ANGEL-Midnight-Manoeuvres-Remix-Ft-Ogranya-Midnight-Manoeuvres-(JustNaija.com).mp3,"upbeat,dance, electronic, mixed, remix,featured artist"
dataset/Kece Remix - Sojaboy X Ice Prince (Prod by SoundOracle).mp3,"upbeat,energetic, Afrobeats, male, remix"
dataset/Broke Or Rich (Radio Edit) Erigga ft Jay Teaser.mp3,"energetic, upbeat, hip hop, male, collaboration, radio edit"
dataset/Bankulli ft not3s - Foreign.MP3,"energetic, upbeat, Afrobeats, male, collaboration"
dataset/Shenseea - Limited Edition (Clean).mp3,"upbeat, energetic, empowering, dancehall, female, clean version"
dataset/Dremo - Pepper.MP3,"energetic, confident, hip hop, male, Nigerian"
dataset/Seyi shay ft runtown - Gimme love.MP3,"romantic, love, Afrobeats, female, collaboration, popular"
dataset/Seemah-Ndandatho-Ft-De-Soul-Leenathi-Happy-JazzMan.mp3,"happy, jazz, mixed, collaboration"
dataset/Josiah De Disciple   ft. Kozzi SA - Mazza.mp3,"energetic,upbeat, amapiano, male, collaboration"
dataset/Darkovibes ft runtown - Mike tyson.MP3,"energetic, upbeat, Afrobeats, male, collaboration, high energy"
dataset/TIMAYA FT TIWA SAVGE - IN MY HEAD.mp3,"upbeat, romantic, Afrobeat, Male,Female, collaboration"
dataset/Wande Coal - Se na Like This.mp3,"upbeat, groovy, Afrobeat, male, Nigeria"
dataset/Post malone ft ozzy osbourne and travis scott - Take what you want.MP3,"energetic,dark, rap,rock, male, collaboration"
dataset/Kwesi arthur ft joeboy - Baajo.MP3,"upbeat,happy, Afrobeats, male, collaboration"
dataset/Wizkid - African Bad Gyal Ft  Chris Brown.mp3,"upbeat, dance, Afrobeats, R&B, male, collaboration"
dataset/Victor AD - Emoji.mp3,"lively, cheerful, Afrobeat, male, Nigerian"
dataset/Marioo-Love-Song-ft-Alikiba.mp3,"romantic, bongo flava, male, collaboration"
dataset/Polo g and nicki minaj - For the love of new york.MP3,"energetic,happy, hip hop, mixed, collaboration"
dataset/Stonebwoy & focalistic - Ariba.MP3,"energetic, upbeat, afrobeats, amapiano, male, collaboration, danceable"
dataset/Burna Boy - How Bad Could It Be.mp3,"energetic, upbeat, Afrobeats, male, Nigerian"
dataset/Victony-Angelus.mp3,"inspiring, uplifting, hip-hop, female, Nigerian"
dataset/Dj spinall ft davido - Your dj.MP3,"upbeat, energetic, afrobeats, male, collaboration"
"dataset/Ikpa udo , ife`, acetune & ifex g - Hit.MP3","upbeat, energetic, Afrobeats, Male, collaboration"
dataset/Iyanya - One side.MP3,"upbeat, lively, Afrobeat, male, uptempo, dance"
dataset/Selebobo - Bola.mp3,"upbeat,happy, afrobeat, male, "
dataset/Niniola - Memories.MP3,"upbeat,happy,energetic, afrobeat,pop, female, dance"
dataset/J cole - Amari.MP3,"energetic, confident, hip hop, male, J Cole, Amari"
dataset/Del b ft mr eazi and davido - Tattoo.MP3,"upbeat, energetic, Afrobeats, Male, collaboration"
