audio,caption
dataset/DJ Consequence · Danny Brace · Runtown - On My Way.mp3,"upbeat,happy, Afrobeats, male, collaboration"
dataset/HOLD U TECHNO.mp3,"energetic, upbeat, techno, neutral, "
"dataset/Evolution Musiq, Jazzy Boy SA - Babolaye.mp3","upbeat, energetic, afro-house, male, collaboration"
dataset/T-Classic - Fall In Love Ft  Mayorkun.mp3,"romantic, lively, afrobeat, highlife, male, collaboration"
dataset/Peruzzi-Nsogbu-ft-Odumodublvck.mp3,"upbeat,happy, Afrobeat, male, collaboration"
dataset/Dookie - Danika.mp3,"upbeat, energetic, pop, female, vocal"
dataset/MOG-Beatz-Pay-as-You-Go-ft-Sarkodie-Camidoh-(JustNaija.com).mp3,"energetic, upbeat, Afrobeats, male, collaboration"
"dataset/01. Busta 929 - Isgubhu Saka 92 (feat. 20ty Soundz, Nation-365 & Lolo SA).mp3","upbeat, lively, Amapiano, Male, feat. 20ty Soundz, Nation-365, Lolo SA"
dataset/Crayon Good Day.mp3,"upbeat,happy, pop, male, "
dataset/AyloWorldwide-Dlala-Ngesinqa.mp3,"energetic, lively, upbeat, house, male, dance"
dataset/King Perry - Waist Ft  Kizz Daniel.mp3,"upbeat, energetic, Afrobeat, male, collaboration"
dataset/Olamide - Gaza.mp3,"energetic, lively, afrobeats, male, Nigeria, dance"
dataset/Koffee - Toast.MP3,"upbeat,happy, reggae, female, popular"
dataset/Teni and dj neptune - Isolate.MP3,"upbeat, energetic, afrobeats, female, collaboration"
dataset/Loski ft popcaan - Avengers.MP3,"energetic, upbeat, hip hop, dancehall, male, collaboration"
dataset/Johnny drille ft. ladipoe - Driving in the rain.MP3,"melancholic, reflective, soul, R&B, mixed, collaboration"
dataset/Johnny Drille - Loving is Harder.mp3,"mellow, romantic, emotional, R&B, Soul, male, heartbreak"
"dataset/Beyonce ft jay-z , pharrel williams - Nice.MP3","energetic, upbeat, R&B, hip hop, female, collaboration, popular"
dataset/Lady donli ft davido - Cash remix.MP3,"upbeat,happy, Afrobeats, female,male, collaboration,remix"
dataset/22-Korede-Bello-Smile.mp3,"happy, uplifting, Afropop, male, upbeat, feel-good"
dataset/Kontei - DIRTY DANCE (1).mp3,"energetic, playful, pop, male, dance"
dataset/Nasty c - Best i ever had.MP3,"energetic,happy, hip hop, male, South African"
dataset/Ckay - Love nwantinti (ah ah ah).MP3,"romantic, catchy, Afrobeats, male, Nigerian"
dataset/Bella shmurda - New born fela.MP3,"energetic, afrobeats, male, Nigerian"
dataset/Ntosh Gazi  Ubusuku Baizolo .mp3,"energetic, upbeat, gqom, male, South African music"
dataset/Omit-ST-Zinyanya-Zami-Ft-Mawhoo-Sfarzo-Rtee-Stacy.mp3,"energetic, uplifting, afro house, mixed, collaboration"
dataset/Yung6ix - On A Daily 2 0 Ft  24 Hrs.mp3,"energetic, upbeat, hip hop, male, collaboration"
dataset/Ty dolla sign ft projact pat and juicy j - Hottest in the city.MP3,"energetic, powerful, confident, hip hop, rap, male, collaboration, party, urban"
dataset/Dj spinall ft fireboy dml and 6lack - Sere (remix).MP3,"upbeat, groovy, Afrobeat, R&B, male, remix"
dataset/Davido ft the cavemen and angelique kidjo - Na money.MP3,"energetic, upbeat, Afrobeats, Highlife, Mixed, Collaboration, African music"
dataset/Asake - Terminator.MP3,"energetic, powerful, afrobeats, male, Asake"
dataset/Teni - Billionare.mp3,"upbeat,empowering, afrobeats, female, danceable"
dataset/Dapo Tuburna - Feel Free.mp3,"upbeat, happy, Afrobeat, male, summer vibe"
dataset/Carter_Efe_Ft_Berri_Tiga_-_Machala.mp3,"energetic, lively, Afrobeats, male, collaboration, Nigerian music"
dataset/Lowbass-Djy-LTM-ft-TNK-MusiQ-Mtimban3.mp3,"energetic,upbeat, dance, male, collaboration"
dataset/Victor AD - Red Eye.mp3,"emotional, reflective, Afrobeats, male, "
dataset/Young Jonn - Dada (Remix) Ft Davido.mp3,"energetic, upbeat, Afrobeats, male, remix"
dataset/Mr raw - Obodo bu igwe.MP3,"upbeat, hip hop, male, Nigerian"
dataset/Cheque ft crayon - Sunflawa.MP3,"upbeat,joyful, afrobeat, male, collaboration"
dataset/King Perryy Oh No (Radio Edit) Clean Version.mp3,"energetic, lively, Afrobeats, male, upbeat"
dataset/Diamond Platnumz - Overdose.mp3,"upbeat, energetic, Afrobeat, male, Tanzanian artist"
dataset/Peruzzi ft aceberg - Ready.MP3,"energetic, upbeat, afrobeats, male, collaboration"
dataset/Skip marley & popcaan - Vibe.MP3,"upbeat,happy, reggae, male, "
dataset/Chisell Fire - In Control (FireBlaze).mp3,"energetic, powerful, EDM, male, club, dance"
dataset/Harry hudson ft jaden smith - Just slide.MP3,"upbeat, positive, Pop, Male, collaboration"
dataset/Jorja smith ft shaybo - Bussdown.MP3,"chill, upbeat, R&B, Hip-Hop, female, collaboration"
dataset/RUNDA-Woman.mp3,"upbeat, empowering, afrobeat, female, Africa"
dataset/J hus - Love peace and prosperity.MP3,"peaceful, calm, joyful, hip hop, male, positive vibes"
dataset/Buju-Lenu-Remix-ft.-Burna-Boy.mp3,"upbeat, energetic, Afrobeats, male, collaboration"
dataset/Otega Ft Jaido P  - Life.mp3,"upbeat,hopeful, hip hop, male, collaboration"
dataset/DJ KUSH - IAmPiano.mp3,"energetic, upbeat, EDM, male, instrumental"
dataset/Omah lay - Come closer.MP3,"upbeat, lively, Afrobeats, male, Nigerian music"
dataset/OMO RAPALA RADIO EDIT.mp3,"energetic, upbeat, hip hop, male, explicit"
dataset/Majeeed Rollercoaster - Laba-Laba.mp3,"exciting, energetic, pop, male, upbeat"
dataset/Vybz Kartel  Polo Anthem  Clean Version.mp3,"upbeat, dancehall, male, clean version"
dataset/Korede-Bello-Jejely-Ft-Mr-Eazi.mp3,"upbeat,happy, Afrobeats, male, collaboration"
dataset/August alsina ft rick ross - Entanglements.MP3,"Sensual, Conflicted, R&B, Male, Collaboration, Controversial"
dataset/Romeo Must Die (RMD) - Ruger.mp3,"energetic, passionate, Afrobeats, male, "
dataset/Kizz-Daniel - Showa.mp3,"upbeat,happy, afrobeat, male, club banger"
dataset/Simi-Stranger-(JustNaija.com).mp3,"melancholic, Afrobeat, female, Nigerian"
dataset/Afro b ft french montana - Joana (drogba) remix.MP3,"upbeat, energetic, Afrobeat, male, remix, collaboration"
dataset/Masandi - Bekezela (feat. Mthandazo Gatya).mp3,"Happy, Upbeat, Afro Pop, Male, Collaboration, Love Song"
"dataset/Dwin, The Stoic X Rhaffy ft. Kelechief - Don't Wait Up.mp3","upbeat,happy, hip-hop, mixed, collaboration,summer vibes"
dataset/Damini ft Boybreed -Disagree.mp3,"upbeat, energetic, Afrobeats, mixed, collaboration"
dataset/Officixl Rsa - France (feat. Mr JazziQ & Benzoo).mp3,"upbeat,happy, amapiano, male, feat. Mr JazziQ, Benzoo"
dataset/STYL PLUS - DRIVES ME CRAZY.mp3,"upbeat,happy, Afropop, male, romantic"
dataset/Spinall Ft Olamide Kemue --l Bunda.mp3,"energetic, lively, Afrobeat, male, collaboration, Nigerian"
dataset/Alicia keys ft miguel - Show me love.MP3,"romantic, soulful, R&B, female, "
dataset/Balloranking-We-Up-feat-Dyani.mp3,"upbeat,happy, afrobeat, male, "
dataset/Rudeboy - Reason with me.MP3,"emotional, heartbreak, Afrobeat, male, Nigerian"
dataset/KiDi ft Stoneboy - Likor.mp3,"upbeat,happy, afrobeat, male, collaboration"
dataset/Recognize  ( Radio Edit) Omah Lay.mp3,"upbeat,happy, Afrobeats, male, Radio Edit"
dataset/Tiimie-Santa-Maria.mp3,"upbeat, energetic, pop, female, catchy"
dataset/Blaqbonez - Okwaraji.mp3,"energetic,hype, hip hop, male, Nigerian"
dataset/Alpha P - Fayah.mp3,"energetic,upbeat, afrobeats, male, Nigerian"
dataset/DJ Neptune - Nobody (Icons Remix) Ft Laycon & Joeboy.mp3,"upbeat,energetic, Afrobeats, male, remix, collaboration"
dataset/Ladipoe & fireboy dml - Running.MP3,"energetic,happy, Afrobeats, male, collaboration"
dataset/Wurld - Sad Tonight.mp3,"sad, R&B, male, "
dataset/Nandy - Follow.mp3,"upbeat,happy, bongo flava, female, love"
dataset/Korede bello - Bella.MP3,"romantic, love, afropop, male, Nigeria"
dataset/Commissioner-DJ-Wysei-Body-ft-Kaptain.mp3,"energetic, uplifting, afrobeat, female, collaboration, dance"
dataset/Mr Real - Zzz ft  Falz.mp3,"energetic, lively, Afrobeats, male, collaboration"
dataset/Bad boy timz - Mj.MP3,"upbeat,dance, Afrobeats, male, Nigerian"
dataset/Kida kudz - Makaveli.MP3,"upbeat, energetic, Afrobeats, male, catchy"
dataset/Coi Leray  Aye Yai Yai with Yung Bleu dflamz radio .mp3,"energetic, hype, hip hop, rap, female, feat. Yung Bleu, dflamz radio"
dataset/Idyl - Iyoro.MP3,"calm, soothing, afrobeat, male, "
dataset/Wizkid - Kind Love.mp3,"romantic, upbeat, afrobeat, male, n/a"
dataset/The weekend ft future - Double fantasy.MP3,"upbeat,energetic, R&B,hip hop, male, collaboration"
dataset/Eddy kenzo - Zigido.MP3,"energetic,happy, afrobeat, male, "
dataset/October london - I want you.MP3,"romantic, passionate, R&B, male, soulful, emotional"
dataset/Mariechan_feat_DJ_Maphorisa_Kabza_De_Small_-_Everything_I_Wanted_DJ_Maphorisa_Kabza_De_Small_Mix_DJ_Maphorisa_Kabza_De_Small_Mix_67788612.mp3,"upbeat,happy, afro house, mixed, DJ Maphorisa, Kabza De Small"
dataset/Yungen ft jess glynne - Mind on it.MP3,"energetic, upbeat, pop, hip hop, mixed, collaboration"
dataset/Victor-AD-Healer.mp3,"hopeful, motivational, Afrobeat, male, inspirational"
dataset/Nonzo. Toyo (master).mp3,"uplifting,energetic, Afrobeat, male, dance"
dataset/Simi ft Falz - Borrow Me Your Baby.mp3,"happy, upbeat, Afrobeat, female, collaboration, Nigerian"
dataset/Efe - 6 packs.MP3,"energetic, upbeat, afrobeats, male, Nigerian"
dataset/L.a.x - Go low.MP3,"energetic,funky, afrobeat, male, "
dataset/Tariq- Pretty Like.mp3,"happy, upbeat, feel-good, pop, R&B, male, "
dataset/Chris brown ft kirko bangz - Date night.MP3,"romantic, R&B, male, collaboration"
dataset/Falz Operation - Sweep.mp3,"upbeat, energetic, Afrobeat, male, Nigerian"
dataset/Zlatan - Ale yi.MP3,"energetic, upbeat, afrobeats, male, danceable"
dataset/Zlatan ft davido and mayorkun - Chocho.MP3,"upbeat, energetic, afrobeats, male, collaboration, Nigerian music"
dataset/Crayon -  L Eko.mp3,"energetic, upbeat, Afrobeats, male, Nigerian"
dataset/Heavy-K_-_iKHANDLELA_ft_Matics_N_Peakay-M_Don_Scott.mp3,"energetic, lively, house, male, collaboration"
dataset/Waje ft timaya - Kpolongo.MP3,"upbeat,happy, Afrobeat, female, collaboration"
dataset/Felo-Le-Tee-Back-2-Basics-ft-Mellow-Sleazy.mp3,"energetic,happy, hip hop, mixed, collaboration"
dataset/Yemi Alade - Want You.mp3,"upbeat,happy, afrobeat, female, love"
"dataset/VibezInc Ft SeyiVibez,Stonebwoy-Malaika.mp3","upbeat, lively, energetic, Afrobeat, mixed, collaboration"
dataset/Skhindi – Khanda Shisa ft. Duncan & Musiholiq.mp3,"energetic, upbeat, hip hop, male, collaboration, South African music"
dataset/Wurld - Wayo.mp3,"upbeat,happy,energetic, afrobeat, male, "
dataset/Bella Shmurda Ase Radio Edit Clean Version.mp3,"energetic, upbeat, Afrobeats, male, radio edit, clean version"
dataset/illbliss - Lower Chime.mp3,"energetic,hype, hip hop, male, urban"
dataset/Kwesta - Vur vai.MP3,"energetic, upbeat, hip hop, male, South African"
dataset/Pakurumo.mp3,"upbeat,happy, Afrobeat, male, Nigerian"
dataset/12-Prince-Kaybee-Amagabade-ft-Starr-Healer.mp3,"upbeat,dance, house, male, collaboration"
dataset/The kid laroi - Without you.MP3,"upbeat, emotional, pop, male, heartbreak"
dataset/BAYANNI - YOUR WAIST.mp3,"upbeat, romantic, Afrobeats, male, Nigerian"
dataset/Lil Frosh - Kole Re Body ft Mayorkun.mp3,"energetic, lively, Afrobeats, male, collaboration, Nigerian, upbeat"
dataset/TI-BLAZE-Chop-Am.mp3,"energetic, lively, hip hop, male, danceable"
dataset/Dj Sis7even Ft Smada - Wahala.mp3,"energetic, upbeat, Afrobeats, mixed, collaboration"
dataset/Zlatan ft. buju - Alubarika.MP3,"energetic,happy, afrobeats, male, collaboration"
dataset/Lynxxx ft boj - She likes.MP3,"upbeat, joyful, afrobeats, male, collaboration, catchy"
dataset/06-Uncle-Waffles-Babiee-ft-Tony-Duardo-Jelly-Babie-Chley.mp3,"upbeat, lively, pop, mixed, "
dataset/PC-Lapez-Ezinne.mp3,"upbeat,happy, Afrobeat, male, Nigerian"
dataset/EL-Soba.mp3,"upbeat,happy, afrobeat, male, instrumental"
dataset/Juls & fireboy dml - Intentionally.MP3,"upbeat, cheerful, Afrobeats, male, collaboration"
dataset/Dj cuppy ft l.a.x - Currency.MP3,"upbeat,happy, afrobeat, female, collaboration"
dataset/Korede bello - Maria.MP3,"happy,love, afrobeat, male, Nigerian"
dataset/Zlatan ft bella shmurda - Polongo.MP3,"energetic, lively, Afrobeats, male, collaboration"
dataset/TENI - CAPRICON TAURUS.mp3,"energetic,happy, afrobeat, female, upbeat"
dataset/Crayon-Jackpot-ft.-Bella-Shmurda.mp3,"energetic, upbeat, Afrobeat, Male, collaboration, Nigerian"
dataset/Rising - David Docade.mp3,"energetic, uplifting, pop, electronic, male, instrumental"
dataset/Flavour ft phyno - Doings.MP3,"upbeat, energetic, Afrobeat, male, collaboration"
dataset/Kwiish-SA-3-Step-Ft-De-Mthuda-(JustNaija.com).mp3,"upbeat,dance, Amapiano, male, South African"
dataset/Sjava-Umama.mp3,"nostalgic, sentimental, R&B, male, South African music"
dataset/ADEKUNLE GOLD FT PHARELL WILLIAMS - FALLING UP.mp3,"uplifting,happy, Afrobeat, male, collaboration"
"dataset/Manny norte, 6lack, rema, tion wayne ft (lvrn) - 4am.MP3","chill, late night, R&B, Hip Hop, mixed, collaboration, featured artists"
dataset/Yhaw Hero - Cold War.mp3,"energetic, intense, pop, male, uplifting"
dataset/TSC & Romi - London Town.mp3,"upbeat, energetic, electronic, pop, mixed, collaboration"
dataset/L.a.x ft wizkid - Nobody.MP3,"energetic,happy, Afrobeats, male, collaboration"
dataset/JOEBOY - ENEMYY.mp3,"energetic,upbeat, Afrobeats, male, Nigerian"
dataset/Oxlade - INTOXYCATED ft Dave.mp3,"uplifting, romantic, Afrobeats, male, collaboration"
dataset/Sarz x Gimba x Perfect -  Good To Me.MP3,"upbeat,happy, afrobeats, mixed, collaboration"
dataset/Peruzzi - Bounce.MP3,"upbeat,happy, Afrobeat, male, danceable"
dataset/Nifty - Balancio.MP3,"upbeat, energetic, electronic, instrumental, groovy"
dataset/Ayra Starr ft Asake - goodbye.mp3,"upbeat, emotional, Afrobeats, female, collaboration"
dataset/King promise ft. headie one - Ring my line.MP3,"upbeat, energetic, Afrobeats, male, collaboration, catchy"
dataset/Meduza & Vintage Culture - Under Pressure feat. Ben Samama.mp3,"upbeat, energetic, dance, mixed, collaboration"
dataset/Mr Eazi - Skin Tight ft Juls x Efya.mp3,"upbeat, romantic, Afrobeats, male, "
dataset/RUNDA-Next-to-Me-ft-Cheque-PsychoYP-Superboy-Cheque.mp3,"energetic, upbeat, Afrobeats, mixed, collaboration, Nigerian artists"
dataset/Adekunle-Gold-Make-It-Easy-ft-Coco-Jones.mp3,"upbeat, empowering, afrobeat, pop, male, female, collaboration"
dataset/Wande coal - So mi so.MP3,"upbeat, groovy, Afrobeat, male, danceable, catchy"
"dataset/The Kid LAROI, Jung Kook, Central Cee - TOO MUCH (Official Video).mp3","energetic,upbeat, pop,rap, mixed, collaboration"
dataset/Kida kudz ft bella shmurda - Ball till we fall.MP3,"energetic, uplifting, afrobeats, male, collaboration"
dataset/Magixx ft ayra starr - Love don't cost a dime (refix).MP3,"happy, romantic, Pop, Mixed, refix"
dataset/VJ Adams - Be Alright ft May D.mp3,"upbeat,happy, Afrobeat, male, "
dataset/Elajoe - Naija International (prod by Bigfootinyourface).mp3,"energetic, upbeat, Afrobeats, male, Nigerian, international"
dataset/Ruggedman - Situation.MP3,"energetic, intense, hip hop, male, Nigeria"
dataset/Young thug ft. doja cat - Icy hot.MP3,"energetic, playful, hip hop, rap, male, female, collaboration, popular"
dataset/Yemi alade - Fake friends (iro ore).MP3,"upbeat, lively, energetic, Afrobeats, female, Nigerian"
dataset/Kida Kudz - Issa Vibe Remix Ft  Geko & Burna Boy.mp3,"upbeat, energetic, lively, Afrobeats, male, collaboration"
dataset/Starboy ft wizkid and kel p - Ease your mind.MP3,"upbeat, relaxing, Afrobeats, male, collaboration, soothing"
dataset/Stefflon Don  Different Sides feat Adekunle Gold.mp3,"energetic, soulful, hip hop, afrobeat, female, collaboration"
dataset/Amarion Ft Ozuna  Creo Remix Clean Version.mp3,"energetic, upbeat, reggaeton, male, remix, clean version"
dataset/Slizzy E  ft Attifaya x Dr Alaska - SENIORS.mp3,"energetic, upbeat, Afrobeats, male, collaboration"
dataset/Jux-Enjoy-ft-Diamond-Platnumz.mp3,"upbeat,happy, bongo,afrobeat, male, collaboration"
dataset/Lowsheen-Thitxo-Nkulunkulu-Ft-MaWhoo-Azana-Pouler-Dmusiq.mp3,"upbeat, dance, afro-house, mixed, collaboration"
dataset/Wani - Fast Life ft Minz.mp3,"upbeat, Afrobeats, male, collaboration"
dataset/Nasty c ft tellaman - Zone.MP3,"energetic, chill, hip hop, male, collaboration"
dataset/Show Dem Camp ft Cavemen - No Love In Lagos.mp3,"chilled, mellow, Afrobeats, Male, collaboration"
dataset/Good Good (Radio Edit) Native_Sound_System_Ft_Joyce_Olong_SOLIS_Azanti.mp3,"upbeat,happy, dance, mixed, radio edit"
dataset/PENETRATE -Tarley.mp3,"energetic, powerful, pop, electronic, female, upbeat"
dataset/Young-Jonn-Tony-Montana.mp3,"energetic,hype, Afrobeats, male, Nigerian music"
dataset/Skales - O Crazy.mp3,"upbeat, energetic, Afrobeat, male, dance"
dataset/Falz - Follow follow.MP3,"happy, upbeat, Afrobeats, male, Nigerian music"
dataset/Berri tiga ft Tekno - Egopiano.mp3,"energetic, lively, upbeat, Afrobeats, male, collaboration"
dataset/Wizkid ft slimcase - Gucci snake.MP3,"energetic, dance, afrobeats, male, collaboration"
dataset/Tomi thomas - Gogo dancer.MP3,"upbeat, energetic, Afrobeat, male, dance"
dataset/Skeng - London.mp3,"energetic, aggressive, grime, male, London"
dataset/Jimohsoundz - Ojoro ft Loyz.mp3,"energetic, upbeat, Afrobeat, male, collaboration"
dataset/Joeboy Body And Soul.mp3,"romantic, happy, Afrobeats, male, danceable"
dataset/Cassper Nyovest feat. Abidoza & Boohle  - Siyathandana.mp3,"upbeat, romantic, afro-pop, amapiano, male, female, collaboration"
dataset/Coblaze-Mama.mp3,"upbeat,happy, afrobeat, male, Nigerian"
dataset/Wizkid - Master Groove.mp3,"energetic, upbeat, Afrobeats, male, danceable"
dataset/Pressure (Radio Edit) Native_Sound_System_Ft_Alpha_P_Lady_Donli_-_.mp3,"upbeat, energetic, dynamic, electronic, dance, mixed, collaboration, radio edit"
dataset/Teni - Fargin.mp3,"upbeat, energetic, Afrobeats, female, Nigerian"
dataset/Matoma ft konshens & enrique iglesias - I dont dance.MP3,"upbeat, energetic, lively, dancehall, pop, mixed, collaboration"
"dataset/Focalistic – Baja Ko Pele ft. Xduppy, ShaunMusiq & Ftears.mp3","energetic,upbeat, Amapiano, male, collaboration"
dataset/Boy Spyce - Dreams.mp3,"uplifting, hopeful, dreamy, pop, male, inspirational, motivational"
dataset/Rihanna - Lift me up.MP3,"uplifting,happy, pop, female, empowering"
dataset/Angel - Small Doctor.mp3,"happy, upbeat, Afrobeats, male, Nigerian music"
dataset/Wizkid  - Frames Whos Gonna Know.mp3,"upbeat, energetic, party, afrobeat, male, club, dance"
dataset/Majeeed x Bnxn- Waka Jeje.mp3,"energetic, upbeat, Afrobeats, male, collaboration"
dataset/Blaqbonez She Like Igb Interlude Radio Edit Clean Version.mp3,"upbeat, energetic, hip-hop, male, clean version, radio edit"
dataset/Yemi alade ft angelique kidjo - Shekere.MP3,"upbeat, energetic, Afrobeat, female, collaboration"
dataset/Show Dem Camp - Your Love ft Lojay.mp3,"smooth, romantic, groovy, afrobeats, hip-hop, male, collaboration, Nigerian artists"
dataset/Dj neptune ft flash and d'banj - Ojoro.MP3,"upbeat,dance, afrobeat, mixed, collaboration,party"
"dataset/Manny norte ft stalk ashley, ayra starr, tiana - Worth my while.MP3","upbeat, energetic, pop, afrobeats, mixed, collaboration, summer vibes"
dataset/Taylor swift ft ice spice - Karma (remix).MP3,"energetic,upbeat, pop, female, remix"
dataset/Zlatan ft burna boy - Gbeku.MP3,"energetic,dance, afrobeat, male, collaboration"
dataset/Ric-Hassani-Ngozi.mp3,"romantic, uplifting, Afrobeat, male, Nigerian"
